model,epoch,train_loss,val_auc_pr,val_f1,epoch_time_sec
ablation_no_keyword,1,0.10454530548850695,0.9968178637213658,0.9624767638882035,7.908897638320923
ablation_no_keyword,2,0.06238459986845652,0.9970248483675748,0.9636748494928113,7.7977683544158936
ablation_no_keyword,3,0.05468148906628291,0.997182635153953,0.9647303131318651,7.741079807281494
ablation_no_keyword,4,0.05004620059331258,0.9972572842664018,0.965350356131985,7.963391065597534
ablation_no_keyword,5,0.04638376558621724,0.9973243703029638,0.9651941469703958,8.040905475616455
ablation_no_keyword,6,0.04363130269050598,0.9973758323215434,0.9659645750377591,7.877164602279663
ablation_no_keyword,7,0.041420704261461896,0.9973748250479998,0.9659256499874002,7.796221494674683
ablation_no_keyword,8,0.039358560518423714,0.9974325747523154,0.9666518939207415,7.98061466217041
ablation_no_keyword,9,0.03766961922645569,0.9974541628429618,0.9662557355298801,7.988744497299194
ablation_no_keyword,10,0.036585763812065124,0.9974923566877503,0.9660168306059462,7.723336696624756
ablation_no_keyword,11,0.03543825683395068,0.9975208288494943,0.9675210491429699,7.707300186157227
ablation_no_keyword,12,0.034495311467846235,0.9975441410078063,0.966646774086599,7.87282395362854
ablation_no_keyword,13,0.03307999875744184,0.9975207346397994,0.9675579088867395,7.910950422286987
ablation_no_keyword,14,0.032456762580076855,0.9976151073144812,0.9696793002915451,7.7729527950286865
ablation_no_keyword,15,0.03148032463788986,0.9975871807034729,0.9684692097554554,7.842015743255615
ablation_no_keyword,16,0.03140046757857005,0.9976574847345053,0.9689208235456681,7.925869703292847
ablation_no_keyword,17,0.03065815361539523,0.9977213753154202,0.9711524155374688,7.883256912231445
ablation_no_keyword,18,0.03001976700325807,0.9976860112619772,0.9689325922759013,7.774115562438965
ablation_no_keyword,19,0.029518004006147385,0.9977974985466063,0.9704307744898578,7.733402967453003
ablation_no_keyword,20,0.02845542175968488,0.9978548978580958,0.9701738799340017,8.29090404510498
